label,lat,long,riverName,stationGuid,wiskiID
Maplestead,51.977598,0.660895,,b3221fe3-dfbb-47e0-9c3a-892c9abe10b5,TL83_240
Occold Hill,52.300441,1.154091,,a3261a6d-6af3-49c7-a85d-bd24da1667c0,WAVOBS15
Big Tithe Farm,53.066388,-1.102381,,18a24509-dc09-43f9-b633-135f47bb9bdd,1783GW
Chillerton Down,50.64827,-1.330639,,458a8420-9125-4597-bd4d-b66b72f04fa6,40301041
Prestwood,51.701022,-0.747567,,cc093f59-691b-4cc8-9927-2f14e8aa9b38,SP80_59
St Agnes Well,51.510863,-0.175579,,f55dfa26-612e-486c-964a-2f6d077428b1,TQ28_153
Luton,51.865961,-0.364282,,e4b324b5-60f9-48c2-9d64-d89d22a5305e,TL11_170
Gowdall Road Bridge,53.69566,-1.074875,,820500f6-7f52-4a27-9b16-5a0110190c78,SE62GRR0SS
Shripney,50.806648,-0.682813,,17efb86c-dabc-4812-947c-c4987d7f21e1,245420001
Lertoll Well,51.656888,-1.856326,,19bc654e-a456-4cd7-a052-cd7271582199,TW05_10
Newton Down Farm,51.149213,-1.400123,,26e7ad13-62b7-4700-baf9-4ff6f13ffd2a,141805186
Charlton,51.491551,0.035077,,fd1c8363-5e16-4e43-8a8c-925415982f22,TQ47_90
Little Cressingham,52.569501,0.751515,,c590c8e0-e1c4-4797-8176-fa8f5471bb66,TF80_218
Northampton,52.28599,-2.240734,,10146ce3-276b-4204-ab41-8f23274a0c06,0279GW
Castle Farm Arkendale,54.019184,-1.418143,,364852fa-dae5-4668-998c-b300d113983f,SE35CSF0ML
Chowley Oak,53.102498,-2.782325,,885106fc-6672-4731-993e-f1c9b875db02,SJ45_049
Glebe Farm Chitterne,51.193559,-2.018203,,508db46d-ca53-4af3-955a-b961abfdbc9b,90194470
Grimsthorpe Park,52.770921,-0.450476,,7cf8196e-301b-477a-ab0d-4d343350b14d,3_511
Ivy Cottage Great Sankey,53.40159,-2.647067,,3fa3491e-8cae-47f1-be2b-b5b1b1b67338,SJ58_127
Starveall,51.153079,-2.009165,,46d272ea-9ab3-4285-8b84-861e77ff97bd,90193302
Ranscombe Farm,51.099333,-1.096429,,7df7eb3f-9840-48bb-b70d-cb8a026e2d04,142202685
Rectory Road,51.896242,0.611763,,6afd43a2-f083-4b13-9ae5-2356e0e6fe63,TL72_950
Heathcote,52.851472,-2.515452,,38c6f7d6-b493-4761-bae2-e50243f75789,0168GW
Maypole,51.347286,0.142125,,d78a54f0-e3e0-4306-805f-9e18e0a9a889,441243002
Fairwarp,51.025075,0.089517,,54aa5ace-87d8-45fe-87fe-8a6e9dbe4a53,342732001
Penniment Farm,53.152934,-1.24174,,e186fc56-8df4-4734-b9e7-f5b2ed559b71,1764GW
Middle Ord,55.748286,-2.050098,,9b169341-68ff-4368-8460-a2af5e543130,21-0-18
Welches Farm,51.843441,-0.168159,,8d8bf36c-0790-47ff-85a7-c694433d09f3,TL21_103
Upper Campsfield Farm,51.845517,-1.32523,,6ad0690f-c0c9-4587-aa54-63c893f97c03,SP41_53
Wilford Court Farm,51.345425,0.782375,,0e418eaa-c3cc-4173-8e6c-610ae0add13e,642312002
Redlands Hall,52.054957,0.117222,,73a3548b-d1a5-47ab-bcc1-6a126395fa45,TL44_014
Chillingham Farm,51.112392,-1.252031,,ce72b61a-7342-43c6-b67c-b40461f8cc3a,142205242
Montgomerys Farm,51.213677,-0.883732,,bc0c559d-ef23-439c-aa30-385e90d601e1,SU74_14B
Railway Cottage Gollard,51.176527,-1.588527,,190c4656-b932-45c8-ba54-cb425aa30f60,141806371
Riby Crossroads,53.557809,-0.21277,,2efa50ea-dea3-4eaa-a0a8-7d7c26f683a6,8_027
Anthonys Cross,51.904069,-2.405402,,c789c979-e3c7-479f-8756-2e8ff926e187,0004GW
Drock Piece,51.467683,-1.835182,,4d818a6b-329a-4651-9534-6c7271bc63be,SU17_128
Halewood,53.348437,-2.806771,,53bb3def-2d4a-4b3e-8ac0-89739b88046d,SJ48_72
Withern Wood South,53.307271,0.141634,,1548b205-eb75-412a-87b6-c7dc4b2f87ad,6_084
Kingshott Cottage,51.197019,-0.690634,,ed3a5097-fb22-404c-97e5-251b09b33a28,SU94_80
High House farm,54.497596,-3.580684,,81e88b21-e6cf-4aa3-929c-e1d55dbd20ea,NX91_127
West End Cottage,51.377612,-1.952387,,20673cda-5b8d-4798-82e4-f5a969888437,90106116
Charity Farm,52.570135,-1.61228,,1f9b2082-1958-4859-9fe9-b86acf0f3902,1218GW
Braimber Lane,54.05526,-1.382139,,72811d35-8702-4a40-b265-72aa8520fa49,SE46BBL0SS
Houghton Common,52.612914,0.766292,,99d36bd5-e668-48a2-a823-60dde123ffef,TF80_002
Brink Hill,52.760079,0.612267,,7e663e79-6b2c-42b6-bc81-7c421af968c6,TF72_002
BAE Systems,53.681942,-2.663319,,4583f0db-6b9a-4927-9b75-86d53cdbf876,SD52_17A
Robins Lodge,52.532412,0.745877,,28aee684-566e-41ac-900d-f1e2cd0329e8,TL89_018
Chishill Street,52.039578,0.072387,,3996b5cd-66e8-4369-892d-bce8da259516,TL43_032
Moor Farm,52.86393,0.617835,,62c08ded-3eef-4880-9c27-390750357ec7,TF73_117
Frith Cottage,51.137626,-0.690814,,36ea6843-3b75-425a-b9bb-97c536fd89ea,SU93_3
Whitegates,52.799566,-2.543909,,fe2ec3f4-1e3c-46e9-be1f-3925c9a6d623,2079GW
Walshford Limestone,53.974143,-1.372987,,fdf83b09-4dc3-47c2-ac78-0847fd65fd63,SE45WFL0ML
Well House Inn,51.282504,-0.197046,,6249390b-d347-4b73-b757-3de83e2c971d,TQ25_13
Woodside Quendon,51.957162,0.214756,,14dae14f-e6d5-4eda-97f1-a55c3ed2e52b,TL53_003
Sezincote,51.985308,-1.76995,,e86a3a1a-877b-4da3-9d87-5ba5a79cadea,SP13_26
Pound Farm,51.932288,-0.267208,,7fce4260-9433-4071-b12e-1c735cd7e269,TL12_015
Heighington Station,54.597315,-1.582698,,1867fca2-a1f6-4a6d-ab38-d98ebc23ee55,25-3-82
Foxley 2,51.572616,-2.141205,,b3aa0f20-7f68-4fb1-b271-c69c14996e41,91498244
Shanklin County Ground,50.641721,-1.172125,,37fef6b5-0dff-470b-b07e-c73fb145de9c,40101074
Snoddington Down,51.205039,-1.637012,,a8a153c4-3c0b-4000-a68e-b326f67b1c98,141806176
Turnpike Farm,51.866696,-0.488496,,fb3a7adf-ae40-4a9f-ad3f-55b3e4d5c6b7,TL01_2
High Street Farm,51.438278,-1.395483,,abf3ec06-5976-4c93-9e88-acbec6cff11d,SU47_24
Bircham Tofts,52.861992,0.64198,,4e70b4a1-7389-422f-895a-f50ff21fc353,TF73_007
Kenley Reach Thearne,53.819651,-0.371792,,28e8c86f-b348-4111-ba17-30cd14a76ff2,TA03KRT0RD
Kilham,54.062805,-0.370302,,86f297ab-73f4-4537-b0bc-197a8f07c72f,TA06KSW0CC
Spring Farm,52.934924,-0.95468,,5b557053-8510-4173-96eb-b8e89c07e766,1796GW
Winwick Park,53.428825,-2.60245,,62504e98-cf4d-4496-a296-0030064a9ef4,SJ69_46
Bishops Offley,52.866176,-2.322962,,cc99f59e-0697-4d4b-b7c1-77935966a9c5,1030GW
Calvesleys Farm,51.474262,-1.191056,,7ac8d47f-02a6-4bdd-a0db-e4604930b47c,SU57_159
Brougham,54.648733,-2.710897,,8f7c8b93-5741-4958-859d-9e377abd7de8,NY52_3
Barton Hall,53.81593,-2.72953,,410eabe0-3dfd-4085-90fa-4c2578668735,SD53_10
Tower Hills,52.757691,0.943312,,c7f4863a-892f-4b89-a960-ad93aa7f945b,TF92_816
Bank House,52.763783,-2.850383,,58acdb52-c346-4146-ae62-df1edd81e6ad,26114
Bank House,52.762112,-2.85776,,58acdb52-c346-4146-ae62-df1edd81e6ad,2243GW
Waters Upton,52.769978,-2.546504,,527189b1-4aa3-425a-b6c3-791cf96b023f,0412GW
Shipstones Brewery,52.972607,-1.173867,,769e1029-fb18-4504-893a-e9141d48d320,1743GW
Saxon Down,50.870845,0.040768,,bbb2cf0d-6487-4bc7-85b2-7316a71e1286,342620500
Long Meadow,52.289819,0.740361,,61df14e9-59cb-4d4e-a11a-84fa90665610,TL86_169
Spelsbury,51.893967,-1.493148,,1b59ba50-097b-4575-b29a-16cff6c9b69e,SP32_34
Leiston,52.180897,1.598682,,fed0858c-1659-491d-a8f6-7dfc5584b9bf,TM45_691
Loath Hill,53.079796,-1.057764,,c811aa6c-5df2-4a61-9326-1e033a592b34,1814GW
Chute Standen,51.281648,-1.558067,,9868a20c-895d-4225-90ff-b1b0406e2e7e,141806395
North Wraxall,51.482564,-2.266616,,a9a7e561-e7ab-46d4-a5ba-ed995f20fa5e,90887201
Windmill Cottage,51.161336,-1.421803,,a2baf7e2-9222-4204-b5fd-d1c712c974c0,141805341
Oakhill 1,51.228973,-2.493316,,e4914c7b-4b44-4b6b-a89b-03c1bec70212,90764337
Undergreen Hill,55.735669,-2.143864,,cf487c7c-1bba-4b62-aa42-396321e09248,21-0-136
Field Farm,52.08518,0.207384,,b5c2763b-7c5a-4af0-a69c-2389793bc549,TL54_011
Cofton Cross,50.61361,-3.460067,,4e1b8a84-86f6-463e-af95-2e38ca890b70,SX98G060
Idsworth Farm,50.923482,-0.936745,,14fe6ddb-086f-439c-8e86-8ea2dbc65c6a,143701262
Glebe Cottage Ashe,51.24604,-1.235137,,c2c04f2a-8d2f-41d5-8bc0-7b53ac1095f9,141801101
Watersend,51.158554,1.252721,,c1f235ed-3f88-4213-a944-f093ec099f5b,644018052
Whitehouse,51.439624,-1.298207,,2ea5ade7-2ef4-405e-ae2f-a025e1262648,SU47_47
Church Road Little Thurlow,52.133554,0.45322,,ac3cfe10-9bef-40cc-88d4-41ef8380824f,TL65_811
Long Plantation Rushford,52.394655,0.841302,,bda6ab29-d0bb-475d-9e30-b05436d7bee3,TL98_149
London Fields,51.541158,-0.059015,,3959ee5f-401e-4e04-9d19-e0dcda3046b1,TQ38_464
Hay Farm,52.016174,-0.050501,,7d42c857-611e-4766-8a61-bcdc5f28248a,TL33_67
Musseldean Copse,51.126078,-2.13555,,6214bec5-df15-4e58-80c3-bc56ec04f9e1,90193106
Heath Barn,52.436898,-2.212284,,0b065184-ce80-4e46-a9e8-4ab5c29cd118,0164GW
Lund Village Green,53.919869,-0.524191,,4b1c4b25-e116-4c71-84c2-8a3eb62c00c7,SE94LVG0CC
Hollycroft Drift,53.822901,-0.415815,,8a2a6401-5da5-4fc6-9402-347a2ff851ff,TA03HYC0RD
Aycliffe 2,54.620829,-1.584037,,4854b5ee-e107-4516-bf2e-51ceb6371ec7,25-3-41
Yendacott Manor,50.794826,-3.567928,,a5cae6d4-4dbf-484f-8f30-3ae2d6a20c34,SS80G020
Cosford,52.635204,-2.300423,,d3e1fabe-3c4b-421b-a6a5-456719badbdb,0580GW
Old Road,51.672092,-0.631891,,deb39bab-d26e-4fb6-82f6-87265690e23a,SU99_61
Great Wollascott,52.758902,-2.775603,,fc1f5864-170d-4b0c-98ee-faeb709325a1,2843
Tollgate Farm,52.574157,0.946216,,5c349761-9008-4312-b9c7-6b16967ffd81,TF90_004
Home Farm Rushyford,54.6451,-1.580814,,c9a29235-d28f-483b-94fa-e16a0ccad915,25-3-25
Stanton Hill,53.136928,-1.284474,,09f4fe18-9e44-408e-b8cf-90bc3fa0da43,1765GW
Lower Pond Street,52.020345,0.125819,,3ad1ec01-9ec3-49d7-8f5b-69709c722d92,TL43_058
College Farm Duxford,52.081412,0.13266,,d0421406-5232-4932-9210-85deac2e32d6,TL44_282
Ballingdon Farm,51.815345,-0.494857,,4973fc1c-66a3-4d5d-9052-2200397e55d0,TL01_103
Mantles Farm,51.262466,0.600034,,558934a7-4ae2-4f7c-a5fd-0e1823c88d96,443121001
Brinkley Road,52.158331,0.369986,,9f561534-177e-46c9-bc24-2e003da04264,TL65_008
Heath Plantation,52.631853,0.739569,,8698a495-104e-4a4c-9436-2f09d84bbb48,TF80_149
Church Street,52.227238,0.939788,,5dd71f5b-8766-49c5-bbd1-b876473c93b3,TM06_288
Churncote,52.71648,-2.827405,,1b9d441e-7bc5-4335-9167-7adc64b583a9,26054
Shropham,52.503143,0.905755,,8e6a5877-a8e8-40bb-b25d-1c2990d303be,TL99_025
Stockers Farm,50.786086,-3.238197,,d5d0426b-7090-44a3-8ab1-efe9a2d217fc,SY19G066
Lechlade,51.703145,-1.69136,,8e336e61-2247-40d7-9e6b-13457e4861a6,SP20_28B
Roudham Hall,52.446695,0.886627,,b117dd69-3236-4e8f-9b3c-95e00a74108f,TL98_022
Eccleston,53.651616,-2.731077,,c35833b0-8f0d-468e-8ed2-09401abcb7fc,SD51_74
Bopeep,50.825034,0.117832,,dcbac7c8-44c5-452d-a9ef-d22f87f1bda5,341511431
Via Gellia,53.104461,-1.610483,,e544d7fd-dfb0-4230-8f92-1c80b6db6190,1419GW
Chappel Viaduct,51.92033,0.756203,,dd77569a-2622-4850-adee-6fc985b48be5,TL82_980
Withington,52.711891,-2.622305,,ea1f0731-3190-4941-a2b9-7652c356b7c5,0582GW
Bedingfield Road,52.262494,1.171315,,96952d2f-0d5a-4008-aab9-0fae1b644c4f,WAVOBS16
Grinshill,52.802001,-2.712144,,07a00871-102f-4ba8-81f1-2e7944dca5e3,5005
Oughtrington Lane,53.38188,-2.458397,,9d469dd1-fcdc-4df2-b42a-f39039235dca,SJ68_54
Badlingham,52.307495,0.452266,,7eb58543-8e4c-4a0c-b125-8aa7da1511d4,TL67_117
Richard Fairclough House,53.38134,-2.57287,,a677d56d-6a78-4c70-b484-47223885e4b2,SJ68_87
Riverhead,51.286679,0.158937,,62ff7df7-6c26-44dc-b8ef-0123689ff5b3,441340001
Leziate Drove Grimston,52.760056,0.513934,,fc0c72da-94d3-4417-8264-510993d66b5a,TF62_037
Rauceby Station,52.985709,-0.458294,,23b1d6d0-9f64-4372-9837-f4bd0bc5eb35,2_517
Lund Wold House,53.920167,-0.558367,,116a291f-930d-4751-bd4c-cc2fcfd398c2,SE94LWH0CC
Carr Lane Winterton,53.656519,-0.567544,,78674487-c30a-426d-b11d-2c22bc883c5c,1_633
Bushy Ruff,51.14571,1.257537,,5ccd9171-b085-428a-8130-126c036c92f3,644014055
Offley Hill,51.934753,-0.326332,,2388e170-7cf7-4b00-9ca4-59f42ef87a37,TL12_107
Hatchet Plantation,52.417377,0.881519,,08b89196-01ab-47f4-93e9-24ede5d636b2,TL98_154
Tattershall 2,53.121359,-0.171897,,2a59c22e-b852-40fb-9e78-64fb8cabd206,8_811
Wades Hall,51.930018,0.191993,,19fe2c44-dd76-4f55-9919-2914ed21f0ce,TL52_2
Bings Heath,52.763546,-2.678023,,6b1908b0-cc96-4d44-ae48-926b02696db0,5000MI
Little Willingford,50.979365,0.357609,,f8f13365-4a6e-4628-bfb8-4583a9386a2f,546521003
Welton le Wold,53.35599,-0.113485,,7e8aba72-e78c-4698-aa3c-f9d304ed5522,6_044
Paddock Bridge,52.889687,-2.983789,,71d9c731-a3ef-46d7-93a7-10b8b88efae2,0296GW
Woodside Vernham Dean,51.306249,-1.525755,,76d4070a-b731-42a5-88d0-b27924995f1e,141802165
Nurton Hill Farm,52.595227,-2.249661,,ca8fc969-36dc-4868-99ee-1677a68930f2,0284GW
Swayfield,52.79879,-0.520832,,a349310e-c8f8-431a-8b08-0cce6b4943a0,3_306
Bugmore Hill,51.145855,-1.148559,,9921aab6-20a5-474b-9df8-bcde08c86ce2,142203598
Whiteways Farm,51.222007,-0.747205,,9bff2b22-8c02-4b8c-992c-e2d09d2707d5,SU84_17
Bridge Camp Site,51.690385,-1.69405,,d3d79a4f-e4e5-42cf-95b9-a3ba0cda1a6e,TW05_1
Valley Farm Helhoughton,52.808342,0.767574,,602d7066-7188-4967-aea0-973716521712,TF82_676
Cromwell Terrace,52.310763,0.308464,,dfbedf26-c12f-40e0-9169-b0107f985524,TL57_004
Burnham Thornton Curtis,53.637468,-0.397723,,164a1f2a-5e05-44a4-bc56-6579ba06c487,5_016
Willow Farm,52.246029,0.917911,,d22fca77-9aac-4d3c-9dad-ef32b9446c19,TL96_003
Little Buckholt Cottage,51.087694,-1.620269,,6158c119-9d68-4f1d-abb9-9426a8b6cf85,141811458
Spy Law,55.386467,-1.657933,,30871fc2-1355-4f86-93e3-c9743d5cab0b,22-2-33
Chatham Plantation,52.905574,0.754064,,a58db53f-c356-4f43-8937-2e6e4010d12c,TF83_570A
Woodsend,51.482476,-1.68277,,558e381b-6e46-4ed5-9304-9c65e0ec89f6,SU27_68
Tile Barn Farm,51.225004,-0.985049,,ca595f89-6555-426a-96f3-2776e70a82e2,SU74_40
Scaleby,54.970103,-2.836846,,dbdc1aca-14eb-45e8-beb5-204d5e5f9133,NY46_3
Merstone New Barn,50.671642,-1.262026,,33e64b99-1689-4112-a960-cf91c9b17186,40301044
Yatton Keynell Manor,51.485391,-2.196669,,2416f708-557d-4a33-a37a-78ff2f973b0f,91487337
Chawley Road,51.646462,-0.810844,,a0b1a60b-b0ab-491a-9120-9f208108b60a,SU89_19
Lower Field Farm,51.731676,-1.879329,,520bd595-b36f-4a40-a613-1fd7941ae0b1,SP00_32A
The Green Mellis,52.329588,1.083003,,d4e9e6cf-0d64-48aa-923d-41e30bb44a17,WAVOBS05
Rushgreen,52.298425,1.035846,,21fe74b6-a20c-451b-8ad7-38c15aa4f73a,WAVOBS02
Heighton Blackcap Farm 1,50.819595,0.08875,,af6db10c-754f-4051-9af3-5c141314f9a4,342604003
Unwins Farm,52.261441,0.104551,,e0878c24-d93f-47be-9bbf-8e6d7b318f84,TL46_003
Hook Cottages,51.086978,-1.092929,,8238bffc-b75e-4208-b277-c0769219eb69,142202048
Gomeldon Seaford,51.123782,-1.739986,,063af116-5713-42d8-aaf8-743d57b323e6,90113302
Leckby,54.160461,-1.371767,,9e3e94c3-0996-4f78-b4b7-f09dcceb01d0,SE47LB00SS
Bradley,51.173443,-1.100532,,12396272-8717-477d-a4a4-84572061a41c,142203591
Leys Farm,52.589336,0.870497,,647e698e-95db-4442-939f-7c3352b363c2,TF90_001
Low Road,52.509808,0.884381,,d70af635-4e78-4308-8765-06737b9a2e60,TL99_002
Preston Gubbals,52.767838,-2.75605,,83df263d-7680-4372-9ef4-daab251c1f2e,2844
Home Farm Euston,52.368252,0.784264,,f35cbb08-5d5b-4d30-84b0-00d7bdfb4cf4,TL87_015
Prowdes,51.11241,0.173364,,07407add-66c0-4ce4-b9f5-8995a52eafeb,443500001
Howbery,51.604417,-1.109256,,7aab8ccc-0cdb-46ae-be92-d448da1497b5,SU68_98
Stirling Corner,51.641975,-0.252095,,4d8133c0-8b09-4b46-a5dd-0dddb934e16c,TQ29_31
Woodhouse Farm,53.884011,-0.481484,,44bcdd39-43ab-446a-bf5c-94a5072805ac,SE94WHF0CC
Kearnsey Manor,51.149863,1.270187,,b6aca55f-540f-491b-993b-7f85eb841b51,644019052
Standon,52.909911,-2.267824,,2be4ef88-2627-4d06-9ff5-288a81cbc64c,1062GW
Lower Farm Harpley,52.802395,0.660813,,99c6f647-04d5-44b3-a034-98362c229a56,TF72_004
Warren Farm Limestone,52.977745,-0.47511,,9ff12d5c-68a4-4982-80bd-c6489057a5c7,2_519
Bothamsall,53.260701,-1.00747,,0816b6f5-2182-4dd4-a039-9f7ee0680d1e,1853GW
Mimram 3,51.851499,-0.260628,,e1dde721-dfa1-45d6-988c-da8786ce9327,TL11_168
Rottingdean,50.812318,-0.047708,,ac9734f8-61d3-44e2-9d6f-2143853a0a7a,242602004
Sandall Common Farm,53.55571,-1.051,,b33ab782-d851-47cc-a457-fb443659385c,1788GW
Stanford Rivers,51.675808,0.233097,,d485cf72-1bf7-4fb2-b577-08604a64168d,TQ59_16
Salletts,52.529205,1.284417,,28bb160a-5b04-40b8-9c41-1914e98a97e1,TM29_278
Market Road Farm,50.956113,-2.022722,,7c5ce8ce-715e-4134-93ae-d07775f7d0d1,90191113
Huntington Lane,52.066747,-2.754404,,0752bac8-a095-4f56-9f30-c59081daf803,5525GW
Woodgate Lane,50.828077,-0.669176,,9c154571-7df7-42fe-818f-9d87bc8cb959,245421009
Polhampton Lodge Cottage,51.291415,-1.264902,,8e40aec5-ee85-4aa8-b7a6-3adb991d0a19,141801151
Rats Pen Lane Carstone,53.320561,0.09185,,12fe6c6f-9eb4-4731-90c3-94560697db30,7_080
South Ings,54.255384,-0.933884,,6629abe2-0fc4-424e-b578-aec8c3034a94,SE68SI00CO
Mayfields,52.856085,-2.529467,,8c2bac13-2d01-4e2c-b717-64694bb11dfc,0247GW
Bowling Green,51.646835,-0.752269,,21abe3ee-67cc-4e2f-a1c0-6cc0a6b4c9ac,SU89_97
Hill Green,51.969967,0.153235,,16848615-d38c-4c55-931c-2840fd23b5bc,TL43_002
Holme on Spalding Moor,53.818131,-0.780733,,9a2ef88c-fb02-4f6e-8fb2-676e1d5b05db,SE83HSM0SS
Snettisham,52.883661,0.51029,,424162b4-c5ea-407d-a31c-0cd90739cb2e,TF63_002
Dale Brow,53.280682,-2.15608,,77af2d0e-4e95-427e-b25e-968823ece8f0,SJ87_32
Beach Farm,52.682876,1.181404,,fbf01a15-b100-4fdc-8a87-98a35aff90f7,TG11_541
Sheffield Forest,51.023501,0.026232,,5f36b2bf-89b9-4a4b-a2bd-c76ebff6fc5a,342813001
Biddesden Park Ludgershall,51.256365,-1.578099,,ac9bbe66-81db-4de1-9b59-2ec629fe18a7,141806385
Forton,52.740368,-2.843706,,d547e2dc-fc7f-48de-8d37-a6a4e10dc714,26112
Parsonage Farm North Elham,51.160226,1.118803,,4250f075-db24-4c8f-8793-8462d73e9b9c,644604002
Upphall East,53.353694,0.094224,,8cbe6e85-254a-40a8-932c-72a0591a21d3,6_069
Hall Gardens,52.930123,-1.246977,,73c00f35-aded-4c7f-b409-f9d2a8b6688f,1746GW
Burnham on Crouch,51.638623,0.81255,,1915a36f-9ef5-4e67-8fc7-4b8030e5978c,TQ99_470
Crawley Mill,51.802875,-1.511138,,95bdc495-3a8a-4420-8505-eff72503b1c0,SP31_2
Upper Dunsforth,54.058852,-1.326141,,de892b3f-0905-4c04-95bb-756da81f1bb2,SE46UDC4RD
Middle Harling,52.430723,0.925085,,aff23d31-5f6a-43d5-a683-b68c24026b14,TL98_231
Brick Kiln Wood,51.207918,-1.300444,,b5b850d4-f8e0-4fbb-9478-b786ee1fbb2a,1418011001
The Old Vicarage,52.847083,0.513674,,50c54481-07bf-4ee2-9299-cbda9ab6f139,TF63_017
Lambly Hill,51.407078,-0.560276,,e5640d49-fa60-4e9b-b065-bacf81f42f9d,TQ06_47C
Sheepwash,51.361136,-1.322746,,97bc11a9-6dc2-48b5-9308-a897fac1b583,SU46_135
Grove Farm Slip End,51.847418,-0.437603,,7e0cc125-fe7a-445b-af6b-bf55ac4065f9,TL01_127
Ashmoor Common,52.120642,-2.220679,,073cf321-1a9a-47dd-b750-0ca8527b493e,26313
Thornton Park,55.727919,-2.092885,,39daa6c2-8be9-4e52-86f8-934ecc7d93d4,21-0-132
New House Farm Chartham,51.253249,1.053344,,b9846ffb-dae3-4cc2-9df9-321136bf30cb,644505002
Knole,51.264596,0.197336,,1bd2b14a-bf6c-49e7-9381-c5b46c94987d,441342003
Glebe Cottages,51.925111,0.992669,,c3b07895-2498-463a-858c-9d9022c29aaf,TM02_591
The Firs,51.411015,-1.895055,,99375eb8-3d1c-4fc1-8869-57e1e77da92d,SU06_29
Routh High Farm,53.880822,-0.337147,,f660c9be-942b-4769-af11-356d170bd032,TA04RHF0CC
Furzenhall,52.102862,-0.26186,,3e8f502d-9c61-4b26-9310-9600f352ae3e,TL14_001
Low Mowthorpe,54.092035,-0.636129,,462acf15-06ee-40bc-baee-4652ad52b7c3,SE86LMT0CC
Simmonds Hole,51.451934,0.495894,,3a6d79f3-f860-4d13-b831-1b07fa219a51,441523001
Colesons Farm,51.152611,-0.892212,,f0f8cd6c-0f9e-4cf7-94ff-ba44b3047c8a,SU73_78
Bromley,51.423515,0.017237,,c38586d4-2498-4448-95cc-dcaa97719acb,TQ47_100B
Red Bank,53.491464,-2.237867,,f67fc3dd-0d96-4241-9594-3e058920853f,SJ89_213
Bog Bridge Drift,54.072499,-1.336556,,15daf4a4-f021-4d7f-bda5-920eee1092ab,SE46BBN0RD
Crowsley Lodge,51.51151,-0.953853,,da83d576-a748-4fc1-878f-14c8a87906d1,SU77_140
Stillingfleet,53.85889,-1.085769,,1a5aaf13-afc5-40d7-b8c9-f30cf44ce10b,SE64SFN0SS
Adcote,52.773338,-2.859315,,3147cac4-5151-4355-8008-0054792a028a,26050
Adcote,52.773338,-2.859315,,3147cac4-5151-4355-8008-0054792a028a,0001GW
Lee Common,51.728216,-0.683656,,07ea772d-ba71-4754-bf01-b37fc25eeca4,SP90_27
Brier Holme Carr,53.587636,-0.976563,,a3ee1834-3da5-415e-a6ba-97ca5c1a535c,1852GW
Anstey Village,51.979465,0.046196,,d787f69a-3a36-4c05-9dac-5eae5f77cd98,TL43_16
Whittlesford,52.11961,0.114194,,7dfbd209-2466-42cc-b471-b7893b3fed5b,TL44_469
Sherbrooke Valley,52.747234,-2.018838,,d29da6c2-50ec-4092-a20c-f2813fa1cf22,1047GW
Aldbury,51.802541,-0.601159,,87c31b45-2bdf-49d8-89df-bd709d77bbba,SP91_15
Eastfield Farm,52.755807,1.607007,,c136d8af-f5a2-4e76-a8b5-d643babaf57e,TG42_334
Rookdale,54.136488,-0.604546,,13e00d34-d686-41f2-a4c3-89868c305e9d,SE97ROD0CC
Radford,52.424667,-1.512234,,edd77864-5201-4205-8bf5-e21773e59c79,0513GW
Felsted,51.858814,0.422252,,08c15efa-7597-47b1-b180-3a6ccc98a1e0,TL62_602
Rossall,52.734748,-2.798426,,ec0d5d0c-4fdd-4a06-b9e2-ecc2338db145,6677GW
Thornholme Moor,54.02914,-0.29618,,970ec3e2-d06e-491f-a64e-b082f6bd63f5,TA16THM0CC
Glebe Farm,52.433862,1.712638,,71045dee-f9fb-4fe3-9e09-d06d0b274263,TM58_2823
Stokehill Farm,51.26,-1.437377,,051f8a62-7bbf-4589-bf15-89652f15bfd1,141802398
Ludgershall,51.25715,-1.623705,,037d2257-d9f6-46aa-96a4-7bcb4cc811dd,141806172
Dibden,50.847728,-1.423315,,d43e7f24-e457-4d53-9f05-e58eb639bc40,141001942
Washingborough Garage,53.225922,-0.465559,,475e5a0e-6e68-4628-b6c9-76e7dec624fc,2_550
Bostal,50.833043,0.08313,,12d39143-7e3d-4985-8622-3991f9e74ee2,342604431
Chitterne Down,51.189817,-1.971754,,db8fbda3-c84e-42c6-9742-25d11718ad48,90104105
Cavenham Mill,52.314776,0.596242,,722fa18e-a0a0-49ee-bb74-92665d846b97,TL77_046
Twinwoods,52.181701,-0.50054,,14963da2-ceac-4888-9716-55477cc59756,TL05_084
Easinghope Farm,52.212887,-2.375908,,85f1918d-c392-4670-8075-e88298e6f067,0116GW
Hine Heath,52.827734,-2.611344,,77559752-f7a7-420a-8c7c-4a2d6b84375a,26062
Mill House,51.680898,-0.659427,,7cf36bc6-8fac-48a5-8ce1-62eb04bb8c41,SU99_60
Linton Lock,54.036798,-1.237632,,4fd27c57-63da-4a52-b32d-9f0ea1862ca1,SE56LTL0SS
Ilden Farm,51.223925,1.159078,,ccbd6231-5bfa-4f58-9546-62d5d4321297,644612005
Mission,53.448428,-0.969371,,9e51ef2b-35cc-4d81-bdc4-7e7b2d4e1e2f,1845GW
Hawgreen,52.826578,-2.572741,,99da1224-ae0b-46c8-90c9-1814512e3c58,2086GW
Calledge drove,52.430351,0.538492,,07be36e9-be15-4926-b56c-68171005ef7f,TL78_041
